source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff,radius,logg
2106630885454013184,283.83388403904866,43.946451132674866,10.440410406499382,2.3616831,2.4237096,,,
2144423264761182848,283.3064312871982,50.70812285427164,11.196868691984571,4.6691937,1.0733986,5208.137,12.0263,2.7199
2131342100048643584,285.36007079270075,46.934403659992824,25.783190288852335,4.96545,0.26363277,7802.5654,1.8806,4.0459
2132364508422993024,285.0570410387764,50.53347810269267,5.105837487978336,5.350681,-0.2650919,15592.095,3.6179,4.0268
2119559183688863488,282.28270393219475,47.51569384304369,3.6481903279577517,5.6287804,3.6228485,,,
2131831520161558272,283.69602266611844,48.858802557005475,18.206096385196126,5.7291913,0.6154332,6326.9224,2.7751,3.7875
2127789646700855040,289.2140419513524,47.00040363072439,23.81732650226097,5.8986073,0.6435528,6195.2007,2.0919,3.9464
2104983267278926336,283.36902468121826,42.902599921766885,2.545679108076406,5.9320345,1.9078798,,,
2132637359106746880,289.6579478868345,49.56965248175413,7.254167087445477,5.9998903,1.2809796,,,
2133597988670827776,286.290945167217,49.92318682647122,4.635171494160532,6.0254774,1.4662814,4535.202,24.6465,2.0906
2133883930413183744,284.74748806716804,50.809174546725515,7.4254850671376875,6.064316,1.1471658,4927.125,10.795,2.5864
2143787918839367808,282.0668584016869,48.76776864368171,16.377382582968973,6.089439,0.2912774,7802.6597,1.8559,3.9463
2134442516679430528,285.52924471190653,52.26090946159821,4.697551629941316,6.1345797,1.1567059,4784.0977,16.7182,2.2839
2132721025070364032,288.82985630598824,50.07112861111277,8.129784587239053,6.1378345,1.0765786,5205.7363,8.4164,2.9554
2119792142714410368,280.97672215299866,47.61603786123222,4.349985462200042,6.220064,1.5482249,4494.3096,24.7566,2.0376
2130848625488789632,288.06547433443654,47.37499226941011,2.1760445992006128,6.2745833,1.1545095,4782.27,44.594,1.7643
2118494512835636096,278.1578417016037,46.09258431431925,3.538655605806191,6.2865667,1.4362326,4735.7324,25.8281,2.1608
2105266735120562432,282.3361336015911,43.73456401707114,7.555435287530752,6.335905,0.99710417,5919.8145,6.2008,3.1244
2132788541955849984,288.019487966497,49.85850904811307,39.58086000897815,6.3792667,0.8149748,5675.3115,1.1908,4.2367
2118465478856630016,278.08735321128535,45.77441997838652,2.0915487349641904,6.409397,1.6648889,,,
2119115290229197568,281.7461661007941,46.314852308210064,4.525471972907268,6.5006256,0.11028099,,,
2107502347198939008,282.7999812416259,46.738205539750254,1.7301991595835586,6.534681,2.825972,,,
2132788541955849216,288.01821557984215,49.85668878637743,39.578411311616,6.5395017,0.8281636,5616.256,1.1377,4.3393
2117257184298759424,281.61707872128596,43.56082793454967,2.301181361375407,6.608938,1.7493811,,,
2105320503811604352,282.67987684005794,43.95752659714232,3.8859904506571725,6.6282268,1.4745479,4300.0205,24.6228,1.7675
2107595844344189312,283.88847360172144,47.44053431099823,7.393511464097432,6.687498,1.2995677,4652.1,9.5972,2.6081
2118591922693638016,278.4486088520347,46.21921149495783,2.8826807923170414,6.718151,-0.05055952,10346.044,5.5986,3.4799
2131278809411630976,286.7144669689782,48.92539221808377,3.0024896562311465,6.769339,1.5358691,4456.371,28.1899,1.9697
2131503655239675136,285.27727898230347,48.03543225162989,5.408763669554211,6.774047,1.1527896,4862.025,10.7053,2.5695
2118481284336302080,277.93970105828606,45.98881994937997,4.317911585646358,6.800826,1.3446193,4854.45,15.5278,2.5147
2143801181698695040,281.91732152505773,49.07490427756008,7.307215691796874,6.814058,0.09090042,,,
