source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff,radius,logg
5534788672055388032,120.89585713760054,-40.00307350941095,,2.2542944,0.22848153,,,
5540591825707339648,122.83950361494622,-39.618529839401084,2.3830674713203885,3.8102102,1.7939374,,,
5539754169644892032,123.51242844959921,-40.34817893215736,10.488991003347026,4.0693965,1.3384352,4441.497,17.59,1.933
5523539671667837952,129.4109070378244,-42.9890365785687,1.5188129478313843,4.0997505,0.26690793,7898.938,39.2624,2.0102
5541379935031012608,124.63819225374212,-36.658842804982086,34.54388900252877,4.39842,0.31833887,7570.1772,1.9451,4.0385
5521252069013332736,122.85785441385654,-42.98725806067096,0.7272922110955039,4.683607,0.36310816,,,
5544672044638408832,123.37294754935455,-35.89947213282602,2.4339590393829678,4.750914,-0.075507164,37451.25,6.5125,4.1287
5541637564345383808,123.49292147998645,-36.32224589850537,2.3496830772128434,5.0266614,-0.2720871,17976.434,8.9651,3.4481
5542859770291048704,125.33764465327565,-36.484145082370105,2.349329105130249,5.1399207,-0.27838564,17543.87,7.6511,3.5392
5520757731149443712,122.39956751171958,-44.122753377771616,3.059060106532097,5.1504083,-0.24160814,15875.345,7.488,3.4854
5537802295990019968,119.86770935945489,-39.297011011988296,17.35936325064156,5.185173,0.55152273,,,
5528344331319186176,130.07956574474375,-40.26384190319169,13.196989946837673,5.194364,-0.027899265,,,
5543196293877398016,124.57254072256885,-35.451701500946506,7.38591346670363,5.220325,1.3807302,4750.71,19.1672,2.3898
5540257539813853568,125.82054941934325,-38.286105782553584,2.6284603414964507,5.239001,2.47187,,,
5544275773774051328,120.52557575458525,-37.04998938329051,3.498491229702817,5.2536674,2.4838371,,,
5544669257193493504,122.97231601779875,-35.77303387474525,3.043099422928098,5.268675,2.9309764,,,
5526472000458606720,126.46619141386769,-42.15301329288296,4.297690952500743,5.412157,-0.18969679,13486.463,4.9688,3.7172
5534386628753751424,120.6865621212735,-41.30975850944993,6.76210968749668,5.481667,-0.1679759,12235.7,3.4052,3.9468
5544699390684005248,123.55498213927696,-35.48992154840421,13.29905124046114,5.497886,1.1783757,,,
5530147049359673984,128.62181699661565,-37.61112212681153,2.6901064875187664,5.5624104,2.144815,,,
5542313111163231744,127.62412333456412,-36.72131836651618,0.6544065136992102,5.587209,2.7573967,3695.433,748.9303,-0.0817
5543161865418889344,123.99504510570353,-35.9031643673414,1.5429102781344854,5.6147575,1.6874762,,,
5543095448042982144,124.44227567297942,-36.06757864992707,1.1752479433611287,5.6537213,2.1198382,,,
5528303889906184960,129.41529527605735,-40.435447406423044,2.3604793315900388,5.7020903,2.8507729,,,
5543407297031681792,126.99754598086604,-35.11371813588669,2.2982071614790764,5.7041836,-0.22400045,14695.773,4.3862,3.8513
5521193245139287296,123.02520951180794,-43.40041985085734,0.7379632217454133,5.817507,1.8462796,,,
5544265878169813248,120.40634601676538,-37.28370198280764,5.737592618173744,5.8881392,0.23357964,,,
5529509435689196160,128.4100087759567,-38.84877622655112,4.534331925124764,5.8984942,-0.15551901,13011.345,3.9625,3.8608
5544922527131948800,122.29244995826328,-35.45496101412763,7.832613964156688,5.9761605,1.0645118,5002.546,9.9488,2.4847
5533107381336696192,120.873244004057,-42.94834267617276,3.306507268433993,6.0163956,1.1462092,,,
5534386628757085184,120.68445846836217,-41.303020422562064,2.276500791293855,6.0398335,4.4286985,,,
5541624335846120192,123.49454630914,-36.34074294521273,2.3357569720747193,6.072775,-0.24413204,15584.137,6.2249,3.6282
5530022254787891456,129.80923773004852,-37.47002049115957,2.3111459818597755,6.116142,2.0873613,,,
5533723142207705600,122.78085441437965,-40.75815461071771,2.7988253489827617,6.118602,1.7042098,4507.7964,47.5204,1.7411
5540043306840497408,125.35082525037295,-39.6206895647286,14.467593778872413,6.127652,0.23234129,8013.3184,1.9528,4.0744
5533458125545200640,122.97840793704474,-41.7886439927912,3.1619249854231946,6.1659775,1.6607227,4411.292,39.7902,1.7569
5530317851619425024,129.84117821063145,-36.606434894836774,24.40928321182597,6.1851673,0.56894827,,,
5525443132449889152,131.59888219904155,-41.125352968736436,4.5135827162569715,6.186706,-0.031652927,,,
5526573774005244800,127.21686976436696,-42.58743752830709,1.3896476023742097,6.208296,-0.033971786,39822.598,6.675,4.1726
5534331240858030464,119.47850266108493,-40.784337362904175,6.670372366087589,6.2187033,1.1100597,5033.4297,10.4187,2.732
5523058154294668544,127.28150320475665,-44.160377431721386,,6.240226,-0.23084164,,,
5528866839863569024,130.82340727277085,-38.88086880797599,89.35224058068819,6.284586,1.114748,4851.4077,0.7959,4.5097
5541099112885193216,122.15679962252455,-37.681187405632066,1.3510521310787287,6.2979937,0.01238966,7899.9873,18.3599,2.4547
5529271288349143808,131.07777650729562,-37.526940330752225,4.281562463279679,6.311683,1.5481024,,,
5528565470596048256,128.80266475634284,-39.970258531989785,27.65046014468136,6.3118386,0.7364216,5900.84,1.6316,4.1301
5523065850875987328,127.27328660758552,-43.918847240195184,3.361330183683416,6.317746,1.5239811,,,
5541209476365167616,123.21478558933336,-37.92447228135575,4.83934135411621,6.376891,0.17024136,9694.992,4.4542,3.635
5528591961953902720,129.33152767564485,-40.14752547947013,36.25695946404227,6.3918056,0.75407314,5853.8457,1.2168,4.2128
5541472465805985024,122.75698499586223,-37.29235284369778,0.7521032109591884,6.3936257,0.0033631325,,,
5526707983142236416,128.5180206943223,-41.67888369013104,2.023380501273738,6.4063144,1.305553,,,
5544681734084518912,123.73619704359989,-35.68854130677168,4.412683567180446,6.4344068,1.3992486,,,
