source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff,radius,logg
2130137481982212096,290.84912593489,50.271356693699836,3.73230016748256,6.4999967,-0.09205675,,,
2132788541955849216,288.01821557984215,49.85668878637743,39.578411311616,6.5395017,0.8281636,5616.256,1.1377,4.3393
2105455919840116096,286.35587251977375,42.177625987860154,1.6366147109810452,6.55665,1.8843355,,,
2078263691619246976,293.6831575236254,43.94584876478904,5.032307108264452,6.616297,-0.031044006,11572.951,2.9177,4.035
2125905152489733248,292.80506581053373,43.636980937250065,1.7242485447969076,6.6744566,4.368204,,,
2077629170330851072,293.57586191064627,41.92718331726973,7.17027160613839,6.67651,-0.013066769,10477.783,2.2373,4.0031
2102012318143605248,290.26163615953385,42.686788827649465,5.5291449069369625,6.710143,1.3095517,,,
2079836336842397568,294.8300695604657,44.43606385377588,5.487299193004667,6.7233915,1.2154512,4673.133,14.2676,2.37
2126262042793757696,293.19975806414175,43.4320829102539,1.9430833719433802,6.7242427,2.3293495,,,
2128851225177806080,293.6659713310888,48.16419541214645,11.90482622149359,6.7304435,0.35525846,7405.6606,2.0279,3.9421
2131278809411630976,286.7144669689782,48.92539221808377,3.0024896562311465,6.769339,1.5358691,4456.371,28.1899,1.9697
2131503655239675136,285.27727898230347,48.03543225162989,5.408763669554211,6.774047,1.1527896,4862.025,10.7053,2.5695
2133056719713229312,290.131268326392,50.34036353764663,2.8389162131035226,6.7798414,1.7053704,,,
2126261703496964096,291.0146568058082,44.93370465062339,17.283516964811636,6.8122306,0.986485,5177.509,2.812,3.6026
2078171092123683968,294.28788894200324,43.25571085146928,1.544042715372935,6.8298664,2.5693216,,,
2101454419072479488,289.2874192155173,41.264772331425995,4.206502033247703,6.8656263,1.0844913,5288.31,11.2083,2.6657
2133045380999412608,289.625460591305,50.22759848105369,1.6441747567976093,6.872048,1.8357368,,,
2128348782724952320,292.4955539600048,46.946484964701405,2.897096704388763,6.873146,-0.019595623,10209.446,5.1766,3.5172
2079858842471769216,295.1614748866146,44.789345434283426,5.340400783635827,6.887389,1.2243652,,,
2129590715465842560,289.86626011239184,48.96897807935752,2.194776127825281,6.888489,2.573288,,,
2078837533609923840,297.6064870056473,43.66129708915664,5.15005071878002,6.911118,1.0976706,5076.6377,9.9014,2.8117
2125853612883941376,292.8255503144602,42.987061842219326,4.993365292005037,6.911637,1.1747952,4981.0503,10.7896,2.7119
2128169768487673856,293.6898194779252,46.46770491451882,2.95413062078412,6.926577,1.2490821,,,
2131014995341216896,288.47309107458034,48.3492514389539,3.6399558725353054,6.937634,1.4483304,4784.7173,18.975,2.3973
2127051015405294592,289.9795507312599,45.032215761880515,5.320635163698387,6.938928,1.134552,4985.162,9.9505,2.7784
2078929961307827200,296.67309100885655,44.348538509160555,24.438960685843693,6.944481,0.7423568,,,
2126798780566963200,292.1982201926336,46.0439258626973,0.7958567527104567,6.946672,3.0028968,,,
2132620694633811456,289.0933459817384,49.42455798994332,3.3181729353422518,6.9475355,1.2037888,4709.513,22.1064,2.0356
2127947151741705472,289.38642788015403,47.9525850970756,4.782021104485187,6.970396,1.2252402,4901.633,11.5254,2.6162
2102032109353768448,290.751581691286,42.9741861343984,5.515232986363283,6.9928675,0.03234291,9999.429,2.7958,3.8561
2080599535351653760,295.69823579272264,47.208942770422034,2.130431284136806,6.9985614,1.1316752,,,
2125866188548442240,292.6715858625162,43.03767020323718,1.2107026847916438,6.999414,2.0198445,,,
2079759336670805376,296.1836161497503,44.92899291743634,6.007280345476807,7.008497,1.2381411,,,
2126627978307068672,291.5050792765774,45.01311293708994,3.1270801238004657,7.047288,-0.22503757,15009.487,2.854,4.1752
2105890673609408768,286.0655227362539,43.88047507385882,4.421253306478022,7.063023,-0.021522522,10424.723,3.008,3.8225
2080181789653607296,296.5729005116571,45.73616800955274,4.040631976569205,7.0743465,1.3334479,4783.9556,14.7822,2.5143
2102450954560072320,287.64153704400786,42.02222564745399,4.173807941165426,7.0856905,0.060257435,,,
2128480311802353536,292.81807600142304,47.481035504131256,,7.097991,0.34345484,,,
2130493861188811008,286.8390555966095,46.08538613599185,1.489365635489917,7.1050463,1.7687521,,,
2107305195318135168,285.2406546266261,46.48987021225793,1.8549090716898755,7.1443973,3.12358,,,
2106479152848125184,286.13770661951634,45.921733105521724,5.019290475998022,7.156606,0.010480881,10061.918,2.5736,3.9178
2077414353248711168,293.5800858120251,41.42903667946762,4.462903282128213,7.1569295,-0.063854694,10990.369,2.6116,3.9543
2128261058011465088,292.7545796586494,46.33180208862882,5.9658241808239,7.158725,-0.048040867,10708.2705,2.1582,4.0401
2132656360042532608,289.3273646500598,49.849967761171676,12.212072117349589,7.174354,0.5125675,6748.1323,1.9269,3.997
2131198064025779072,287.6145576133222,48.44441408182268,3.545998957965502,7.190613,0.13421965,9387.757,4.0742,3.6943
2132459616180018304,289.1298473715065,48.35664166230448,3.638952991959413,7.198877,1.1134849,5027.4453,12.0131,2.6565
2128924750717810560,292.77323610160596,48.582130450023875,2.8643788686335294,7.2019625,-0.13878536,12868.165,3.4944,3.7989
2126271255504031104,293.27312412775984,43.68622940097414,1.3465526787415842,7.2465343,2.838398,,,
2128000856015715712,294.1224724605011,45.797592728361735,8.23261541894227,7.2481284,0.47437286,6905.6763,2.3813,3.8881
2130074878538748032,291.700161671525,50.14582795250074,11.708606495618367,7.256559,0.67985106,6079.3794,2.3605,3.8899
2130641367544915584,286.93251187357475,47.035813735163856,2.4410930662760286,7.258614,1.4694428,4733.2866,25.0357,2.1979
2129216847153832576,290.87788580091603,48.069593294960406,4.423388389401442,7.2608066,1.2190571,4631.304,11.5663,2.4052
2131322549358500480,286.9451565956889,49.48551125629483,6.970571836183441,7.2712383,0.6028471,6479.4937,3.4709,3.6852
2105630742188984320,286.8333119923117,43.31550446723378,6.055185377575367,7.273174,0.51968956,6771.229,3.6241,3.5653
2077226027523502464,296.3570291308963,42.53875517323651,1.089615423224692,7.2925925,3.0847206,,,
2079688693048216832,296.57919740054126,44.56503060265302,3.850147368364242,7.2973194,1.1828494,4898.165,11.8955,2.602
2106150811188312192,287.5498813872405,44.55997045806261,8.93527966190272,7.3059497,0.28394413,7853.2783,1.9115,3.9625
2135904691047900288,292.7601311919124,50.196891639910795,3.3119420779397646,7.3250465,1.0455256,5082.444,11.8434,2.7022
2079411684837733376,298.4422911512629,45.47040555646525,1.5842841532534757,7.3371105,1.3358641,,,
2101466032663808640,289.8901467621489,41.2710449042296,3.5649824483537342,7.3528,1.2885852,,,
2129632733127807872,290.1536595394272,49.45988624723588,2.2024054256968335,7.377612,1.6001282,4413.104,32.425,1.8487
2107207888539182464,284.2626950461422,45.856036128356706,3.502855551788925,7.378966,0.07851362,9245.207,3.7293,3.6592
2080457973229581312,295.19503734221917,46.38521973652912,4.155893356546402,7.388545,1.1153646,5342.518,9.3799,2.8566
2129222688308337408,291.9394192463724,47.53709483903472,4.0769122472234045,7.394977,1.1839032,5369.6606,9.8345,2.8095
2132528232577835392,288.60989085694257,48.719125058288824,3.999401860129059,7.4026036,0.050739765,9450.511,3.0391,3.7662
2131377009542941440,285.5425610505603,47.28744231988399,5.114983691580555,7.419606,0.36821318,7337.718,3.4332,3.6868
2077747333469959168,293.95774495998114,42.36604324910107,1.1161166199097703,7.427978,1.950057,,,
2079735628451463296,296.40817377152456,44.96372564066355,0.5695926731310933,7.4624367,-0.19887877,26637.281,8.687,3.6825
2127965946519825664,293.87491220828275,45.435747187442395,1.225688498773601,7.4776683,1.9143672,,,
2077186823061026688,296.84807117356394,42.48299521499006,10.27416980918689,7.479333,0.27422762,7874.7,1.5215,4.1036
2079587812856740992,296.3604375063423,44.23872521439431,1.0462056418861088,7.482274,1.9307013,,,
2127223157694354560,288.85917906450385,45.33563633069968,5.143672923554955,7.4861207,0.043767452,,,
2102561730358498048,287.6109781054551,42.60135942452888,2.370541448941075,7.4882956,-0.10654211,9991.335,5.0203,3.4518
2128362423540920576,292.0544673794487,47.026471568207086,4.213232149690664,7.511143,1.1234488,,,
2077521315113776512,294.1123087044507,41.89282482029525,3.973869884855767,7.5224185,0.01744461,9770.168,2.8044,3.8353
2102822898727875968,289.95922391147997,43.5562924587463,2.6599660686059714,7.525122,1.3058739,,,
2053488396110939648,291.5500665929667,40.625064044948324,3.9582033824458995,7.5281405,1.2921548,,,
2132817953891752576,287.4896765450165,49.68071995822805,2.196817862666709,7.532769,1.310308,4800.7437,22.1916,2.2805
2107205002321175040,284.3475525714895,45.83109730730551,2.0571878176136087,7.539878,1.6928082,,,
2101391472031257088,289.9575774690124,40.78553878585367,1.829842519991187,7.540692,3.845282,,,
2128890945035502848,292.6260292942396,48.21189102400092,1.619332187539423,7.5466785,1.9820838,,,
2127748792972713984,289.2698917477307,46.41335508625995,2.122480084423163,7.552143,1.5490265,,,
2106026978691355136,287.00291361337537,43.96714121421398,8.221227627850517,7.552668,0.6888261,6077.077,2.919,3.6571
2101750806176118272,291.8518224918321,42.229193622783974,2.6670230208844985,7.5529103,0.07473469,,,
2129249832501787776,291.61879656343706,47.96987100328554,3.603904336503075,7.55536,0.20245123,10046.871,4.0642,3.7276
2129743581942251392,291.60060049351716,49.17985329308134,1.3720355564058093,7.563774,1.6870942,,,
2105965646558788480,285.3407555615694,44.386538609602454,5.516532477255742,7.5716844,-0.05454302,10890.489,1.799,4.2366
2128075073049502592,293.2860569835923,46.03943488052277,6.830452472265726,7.5790305,0.11285162,9733.464,1.7298,4.2827
2132522528861502976,288.9547390149653,49.18096111793304,2.830516141488753,7.591059,1.1398101,,,
2132690273103943296,288.5525330157098,49.76771036688936,1.794244534756578,7.6042333,1.4801178,,,
2078885602884946560,297.74118309297836,44.32469467533579,4.870073220797566,7.605758,1.1819658,4853.8853,8.6973,2.6868
2101557326489602816,291.4744622064187,41.19795789221541,2.198536277579924,7.6166153,1.1459875,4863.282,19.529,2.2828
2127746525228723840,289.10532375315,46.42900169853009,1.7673876182975032,7.617673,1.6993914,,,
2125982599343482624,291.36564029422567,42.783488792618705,3.984858178256173,7.6188045,0.5737667,6163.496,5.4891,3.2207
2128608954663430272,293.88834958128496,47.43570505693086,3.114115635936598,7.6459923,0.08346653,,,
2127562009133684480,291.02305728684865,46.43842606374498,3.7099253193446313,7.650043,-0.08453035,13312.89,2.2409,4.1295
2128406713243190528,293.020909082623,47.25609265026692,1.457004700157671,7.658182,1.9600792,,,
2106086558477944960,286.5600999311933,44.177831775676566,1.8080219801953556,7.6688833,1.4201565,4811.199,26.9225,2.1474
2128082494753251840,293.1842355685427,46.31059497108515,3.621440573565648,7.6753407,1.1821346,4951.8555,10.6036,2.7372
2128980344775361408,294.38020433549633,48.79213261430595,1.296169666910969,7.6810455,3.7240334,,,
2126441130050177920,293.8330702515751,44.811774642185064,1.5925239619728353,7.6860948,2.0772142,,,
2127858091298947584,290.43509200339537,47.40447883857819,1.723325987931044,7.690137,2.3781838,,,
2079828399742977920,295.19368941445254,44.52861971846996,11.471112589410502,7.690238,0.699666,6029.7285,1.9968,4.0038
2131935046050577024,286.01929574973616,48.866773190270514,3.8957816962743976,7.694054,0.13992834,9720.333,2.971,3.9313
2127599942284854912,290.76345387646927,46.28887073259115,2.465684109587448,7.6943245,1.0414357,5106.322,13.2401,2.5683
2134937812311848576,295.3972441476159,49.69548640932485,5.830052493936397,7.700699,1.1298957,5057.9604,7.8469,2.9209
2125809426261599616,291.98891920624595,42.777351813966284,11.166442145736912,7.704784,0.89738846,5750.518,2.4508,3.9261
2126392545381337472,292.4862150791572,44.68950426095264,11.649128945621017,7.7103,0.6399121,6199.8857,1.9788,3.9663
2129771310248902016,291.61139228720253,49.468473686672475,41.11317035721932,7.716483,1.1935706,,,
2078942571332155136,297.2537791697225,44.37921040131695,1.437309215768532,7.7169223,-0.006067753,,,
2077464930782202752,294.9786707220093,41.62771003205939,4.087323078392248,7.7230177,1.311677,4641.628,10.6559,2.3652
2080602627728194048,295.8436583749084,47.24469941103892,0.5622015488040862,7.724248,-0.30385113,,,
2132742568625523456,287.85168249068505,49.13623878591083,1.3414916803610046,7.7256904,2.5506897,,,
2126781154020882304,291.7200761177549,45.83614163142882,4.0177435185176575,7.726283,1.2372489,4599.099,10.3664,2.451
2105730488509329920,285.6645069277475,43.11751055590997,9.318145423119423,7.7494173,0.6818247,6070.002,2.3442,3.8947
2077341609376103680,294.1344867537185,41.00963646870956,2.251973762596502,7.75101,0.073429585,10531.287,4.8981,3.5615
2131109514680828544,287.22302875290745,48.24098126893144,1.5990134070104454,7.7618995,1.522882,,,
2078105327586616704,295.4405011995344,43.748033732525535,36.62243432284707,7.762319,0.93743896,,,
2079343480758592256,297.497325320753,45.15144557826573,1.9882419406188594,7.7884173,1.3498063,4872.606,19.4893,2.3691
2131058941445264640,287.44464355812323,47.746839770314665,2.882665787400837,7.7901087,1.2242446,,,
2134729386138734080,295.1889699602,48.51261088312465,7.276139519366417,7.7939224,0.5274863,6697.6616,2.471,3.7937
2105839134002312448,284.86968645558346,43.73301978728405,5.613726882305,7.8006234,1.2899623,,,
2077807222495118336,293.30531331845077,42.80812972152438,7.560877942727149,7.8149605,1.1679854,4781.868,5.0496,3.0122
2101616459599102976,290.8890355413638,41.28343368894904,0.9475969432396261,7.8168607,2.1808324,5055.3013,103.123,1.2102
2078179235381816192,294.37362573297196,43.369095633434824,1.1794251720708198,7.8205338,1.9053283,,,
2107379652871464448,284.8542361544398,46.95318198663515,3.521926643271291,7.820852,1.2000647,4880.5225,10.4938,2.7106
2132715802390218368,289.0169748719594,50.160139481125476,1.3375155596188726,7.82648,4.238183,,,
2134790855710813824,295.0865182381252,48.95502691313744,3.0835683619316945,7.8336954,1.1595345,4765.293,11.5828,2.4124
2126285892752344960,292.7383770711696,43.84488723538923,1.8798305362049923,7.847586,1.5498428,4419.9604,26.7804,1.9474
2126040804739325440,291.20284335532625,43.52172897450749,4.520340815615293,7.8516498,1.1398606,4888.2983,8.7718,2.6093
2128849541550504704,293.48593249276735,48.05901232025781,0.99871905007122,7.8558226,2.3686647,3674.3926,89.0813,0.7876
2131298291383139712,287.0200752838551,49.08185787306287,3.4162669607002227,7.857611,1.3357992,4633.1377,12.5094,2.5614
2129553606948677120,290.70197053443707,48.885235319521215,1.68986777223695,7.8674736,1.4957972,,,
2077071477420073984,296.1986396401901,42.02601741204801,35.99096441057371,7.8735027,1.0562091,4926.603,0.9217,4.3954
2106029040275684992,287.0347659008127,44.036352152435164,3.0136485078730817,7.874503,-0.11994505,12207.052,2.7188,3.9541
2129507874136355456,290.9850940742189,48.375415606252545,2.0770167931467816,7.877691,1.1475286,4917.2563,16.4814,2.4847
2102227135227203968,288.8875417530961,41.59281229838065,3.4840276413922755,7.881734,1.2465878,4607.992,11.7535,2.422
2105728014608120320,285.5681649226227,42.99579723727779,5.431306113617817,7.88548,0.062472343,,,
2079344099233464064,297.22256914801676,44.873388979179836,2.322541161596809,7.886064,1.5458407,,,
2129164792149643136,290.8117881415493,47.195689627608836,3.3481375562169697,7.887366,0.1757164,10113.609,3.15,3.9143
2102391512214758144,287.74068842446127,41.77594670232925,2.663750356138556,7.887763,-0.042169094,,,
2102623131211512576,289.5453232446148,42.00629181288349,1.7288369521425053,7.890461,1.6882067,,,
2127754599767875072,289.1097279026026,46.59650333956981,4.3519358338951495,7.8941503,0.060224056,9727.112,2.2616,4.0646
2135859890249078656,293.0098950848824,50.18284320570553,19.369612481511627,7.9002905,0.81507015,5632.7134,1.2399,4.2796
2102907458045635456,288.37506333710627,42.910997672819406,1.4406313989801014,7.905854,1.9879775,,,
2086732572553136896,297.0402217463473,48.40006175265413,1.616660207020543,7.906571,1.5407715,,,
2132034311337643904,286.2641071445924,49.08781108740806,2.1833545353795745,7.907444,1.4618235,4707.5254,20.3297,2.3481
2129603119331841792,289.9016473500611,49.20661823039928,2.6925713532501296,7.9127145,1.1261744,5014.5396,11.5462,2.7235
2078700781851425536,296.96563044164253,42.92798728166564,1.240388662534862,7.921774,1.7326455,,,
2101699988122976384,291.94546833438824,41.973818916455315,1.0224151179554775,7.924775,2.6081076,,,
2131041658499090048,288.1780178953513,48.72359870971106,3.4023413212120728,7.937863,1.3165956,,,
2080160349177163136,296.86344322971235,45.87568816047764,1.651946592917014,7.9389734,1.9152946,4695.3975,37.7084,1.8952
2101766371137448704,291.5230138663367,42.32639312583194,6.629028457372726,7.9454966,0.39115477,7367.086,2.1305,3.9684
2128197393717509504,294.0048066331451,46.60448657662271,1.5514685921329314,7.9491816,1.753067,,,
2077577115326313472,293.34069035083354,41.32961236615851,2.587524615400242,7.952952,1.0158896,5174.1646,10.6758,2.5728
2102665732989437824,289.8373449401033,42.62445393740061,2.5162518063037806,7.958055,1.4680109,4721.701,17.1927,2.4609
2103015828661317120,288.1295999557055,43.73727322037153,2.3027797563862182,7.958842,1.498496,4257.3413,22.0117,1.6791
2101518259466644608,290.9360120650951,40.78722135522425,2.1251077473028297,7.9590673,-0.051430225,9990.946,3.9268,3.6211
2078230912428571392,293.44642014752026,43.5173649093157,3.2146938966303145,7.9600315,0.18872833,9923.835,3.3856,3.7474
2079282801459045248,297.9196451359426,44.69159251281774,1.2006658270380977,7.96084,3.336183,,,
2078283276668462208,294.7924768086802,43.83948689227468,2.0565802004568563,7.961808,-0.052343845,11207.606,3.7033,3.6934
2079919315611727616,294.37508448193853,45.22643613472291,1.2738662588651353,7.9656115,1.356266,4764.495,31.8998,1.9548
2077485684062044672,294.7877944390101,41.87721154585261,1.2180233070433353,7.9664884,1.7669797,,,
2130336012551073664,287.1617223504574,46.27597219652905,1.0965323505860993,7.971635,1.9614882,,,
2126291149792620800,293.1271271396587,43.97611573925789,0.9721299609922675,7.9746857,3.254878,,,
2102103096571638528,288.9169690137792,41.04243984394005,1.537715294840637,7.9893165,1.6000586,4479.486,33.163,1.8857
2103021875975277184,287.9854770463188,43.89052916275111,3.6305631616172844,7.999627,0.036893368,10267.306,2.2313,3.9915
2129702075378487424,292.48695060849764,49.0023992740484,1.5391225862867288,8.007842,4.8858232,,,
2126048879277946240,291.2940353788662,43.65928220605236,2.1604884591492466,8.014274,1.4890099,,,
2132784487506678528,288.06645529171993,49.646877723200795,1.2029192830831599,8.0193615,2.3015308,,,
