source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff,radius,logg
3377166289889430656,95.74037353106223,22.51309871600816,,1.8813683,1.8783841,,,
3384529341302871296,100.98300597068413,25.131074836391473,3.747653899374491,2.6483977,1.4132671,,,
3386586836795298432,101.18937333087968,28.970816018995354,5.542831671694986,4.904414,1.6391654,4056.3594,43.0983,1.0585
3380338312213644416,102.99975006953139,23.601682615516822,7.274806414892579,5.1445856,1.6490936,4362.833,28.3689,1.8632
3434056739495941376,98.80026048615743,28.02225071037409,7.430200592960624,5.2346716,0.03332138,,,
3378384205173636352,102.88766589542932,21.7609862639353,7.615760971366814,5.2503476,0.03696108,,,
3381727613874753536,103.82759156605087,25.375803135431426,57.45588658838684,5.6027837,0.7730403,5819.5,1.105,4.2841
3434580588066944512,99.59579194496526,28.9842759204584,8.274385478319216,5.728962,0.011007786,9901.094,3.2262,3.8871
3379154206913709056,99.77215809271925,22.0307783789564,8.731465693578073,5.809522,1.1824975,,,
3383741472501445888,96.18229273167864,25.048713475029224,3.2805637485414474,6.0097904,1.3282046,4772.569,22.3843,2.2653
3377336026995981312,96.387215345804,23.327097712832177,6.092895908569078,6.032249,0.05565214,9725.452,4.6618,3.4803
3381891303668248576,104.69673983572196,26.081497754094727,21.915643131893784,6.069029,0.7009516,,,
3378552911488951552,101.94800924740538,21.69148699055,2.6940272731237958,6.0918374,1.9444499,,,
3386444243880652928,100.33707372182633,28.196632506018013,1.5068335917707578,6.1573505,1.2004108,4933.984,46.846,1.7563
3386123083403623168,99.88797254576185,28.26308557977248,3.596060826136188,6.232574,-0.11567402,,,
3381600414124419584,102.43031947125905,25.484202784314313,1.8846272346346735,6.262478,1.7469687,,,
3432555803044330496,97.7493999601153,27.452057130621082,2.1029739784966175,6.2639527,4.7329183,3481.3757,298.9229,0.3647
3379621361913076864,101.5431481252835,23.371420743626498,4.378572052287464,6.265456,1.0480633,5833.324,13.2478,2.6524
3386160501161167872,101.39621056110477,27.67323513477587,2.9111484516878563,6.2787237,1.4664416,4255.0444,37.0132,1.5135
3376305578443020160,96.42799827786007,21.644973679641797,7.177295666373048,6.2938433,1.081449,4911.3887,9.7312,2.4041
3383000539103328768,99.88127244894999,24.60056734497603,27.69252710118233,6.302182,0.70051,6013.504,1.5904,4.1226
3381453113926092416,101.34794511857258,24.672448351860965,0.8023374790462376,6.324719,1.7921362,4274.1885,140.0388,1.0164
3377385608098411904,96.3858177614386,23.44209963222368,3.521187317406977,6.3269124,1.2660408,4880.249,29.9322,2.0396
3381838527110322560,104.86634494803327,25.914114729244098,3.339133767734917,6.3744287,-0.14190292,13036.77,4.3682,3.6608
3382414258887691008,99.4686099132749,23.60444481463111,0.9634919053808978,6.4161077,1.0788379,5420.928,31.4551,2.0938
3432423999088061568,97.23534278115866,26.967109699359476,21.66636328073238,6.446991,0.70409393,6008.3496,1.9018,4.0157
3383103824477337984,99.36367857390478,24.590865567976035,5.985282392283919,6.4845138,0.13580227,10090.118,3.4015,3.7425
3383238858248946560,100.25008801122702,25.32363698678326,2.1749080862246615,6.5492234,2.4601665,,,
3380890541928460800,104.24895796061577,24.64268523869651,4.804649512236643,6.600679,1.0854168,5057.086,11.8126,2.6378
3372051666735060352,99.9966616824127,20.486387950186366,2.0050075883091134,6.6096787,2.8998299,,,
3384743230673649664,100.54978534831426,25.46848016073457,2.4686967241276707,6.6122527,1.990149,,,
3385342601948889088,102.2924493646891,27.190174455653683,7.869329881033646,6.6537375,0.17703533,10097.077,2.3788,4.1211
3378655578387428736,101.80445941350885,22.194046593767244,6.427501845809281,6.6879864,1.2616348,4525.6963,11.2064,2.3797
3434723696377799552,100.327154157462,29.713468924024472,4.9088870983199655,6.7011228,1.3463187,4823.8887,13.6628,2.4896
3383085648176405248,99.57876206128743,24.45024846034001,12.180546429283373,6.710865,0.34263563,7392.2974,1.9749,3.9589
3380479015342121600,103.67826759483295,24.24512750011012,32.18549484347468,6.715178,0.72929716,5934.8613,1.1544,4.2335
3381992596178514176,102.99243649951107,25.66303737721781,8.289148576148557,6.7307987,0.20560694,10409.316,2.2158,4.1874
3379499247403178240,101.23469668076224,22.837373011324573,9.473934457981548,6.7435875,0.21295643,8103.499,2.1169,4.0225
3379824874645266048,101.34716979094458,23.64623250325749,4.785335134073458,6.749793,1.4506421,4738.338,15.824,2.4768
3379571471573463808,102.28575005369267,23.201906317361534,4.670009008461995,6.784045,0.034578323,9627.47,3.3365,3.7192
3372895992884281856,99.27807185216827,21.117631567296677,1.2779692871260817,6.8143396,4.2241006,,,
3434294646324266880,97.5917024611844,28.21206984398744,5.632180327583474,6.830865,0.22153997,10069.058,3.1474,3.8876
3381634224106876672,102.75184241359952,25.75947823177097,29.067884462521477,6.8465405,0.741251,5861.2705,1.2286,4.1913
3379339852578469632,99.41155378514533,22.716332524447573,2.009382008146251,6.8485084,1.6429262,4026.8257,47.5078,1.0568
3377585032019982976,95.45498119186159,23.76048102222149,3.706120446110779,6.8782735,1.4695888,4728.8843,19.3524,2.3825
3381841963084132224,104.87589272271008,26.044295769889548,1.812879523358121,6.898614,3.8933134,,,
3434074194242876800,98.25855420454306,27.825169707308152,1.886280137913225,6.9312987,1.685945,,,
3425823699505718912,94.96585557152615,25.013454738866624,4.425415665173112,6.935504,1.6019917,4486.36,19.0728,2.1159
3435154945453409408,97.01163671027531,29.241820502193647,0.9280650026847557,6.9405265,1.7524271,4282.484,91.7724,1.2833
