source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff,radius,logg
4049975081571729920,271.45176593069976,-30.424938157908525,32.26965661295192,2.7243106,1.2346699,,,
4050817990273288064,272.0208681502805,-28.457233171354165,9.471847021747825,4.265147,1.170239,5374.347,18.924,2.3995
4044222883404244736,269.7720187345046,-30.253062691826745,1.3150938995532506,4.3048916,2.1921153,,,
4057701830728920064,266.89007492146686,-27.830834617754377,2.8057114280856257,4.327284,1.0979533,6114.259,42.9605,1.9322
4050309195613114624,271.25513249315395,-29.580109896712006,2.365032746876402,4.585245,1.1081829,5125.068,67.4283,1.5348
4055612002737545216,267.29368378830833,-31.703248365574996,5.85269865742515,4.7556486,0.01610756,,,
4054227202187634560,265.8966278932813,-32.66280789105354,3.206910067644582,5.032242,3.2470047,,,
4054313101536149376,265.243938613915,-32.21448931076728,2.0344072167206924,5.3304176,1.908535,,,
4049242222690813056,272.52428782329326,-30.728793672863752,7.9533387122481125,5.336319,1.2451892,,,
4053936205256003840,265.77858688674206,-33.051309114390726,2.2215702342399433,5.478886,2.3182926,,,
4041599414270468480,268.0823551567174,-34.41686581423487,3.2553786439367167,5.528635,1.2770386,,,
4038734739866855168,271.2098265073649,-35.90158928101935,10.141548954232862,5.664988,1.2794738,,,
4041621576311789440,268.2051102045649,-34.11485886529735,3.08067758871184,5.6810455,1.3587804,,,
4054618559611164288,263.6770643830179,-32.581668948056866,1.1665960545745782,5.710343,0.10796404,,,
4063417332766504576,269.1744931153828,-28.06547824585334,20.160703176680002,5.7303596,0.28115368,,,
4060470572890255872,264.5499134510492,-28.04683596294658,3.2397599418123266,5.8062725,2.4329653,,,
4041291890249721344,265.8583213859813,-35.29767105243323,0.782787582145121,5.8415103,2.4738111,,,
4040810720855068288,268.0569400224926,-34.79922286201325,3.6061993706266136,5.860088,-0.14331245,,,
4040635280015859840,268.2400663523307,-35.624547467032,13.51504157576924,5.9500794,0.45202065,6960.4688,2.9535,3.768
4053887521876855808,265.4959430336118,-33.503811075520076,0.5365747473246106,5.959549,1.6591458,,,
4063093114230652928,270.72624023210915,-27.82667561656716,0.9112834915933379,5.974216,1.984344,,,
4062570326465238912,269.66270412314344,-28.759110336246277,2.847144623776668,5.9770575,-0.08927584,,,
4040799485267855232,268.34778297617754,-34.89518758769757,,5.9781823,1.2436166,,,
4040346452052736640,268.78348516923,-36.475666652229535,3.738442430787403,6.0157833,0.18861485,,,
4040825529908227072,268.47822481229383,-34.75274721283563,,6.0615025,0.055037975,,,
4040847760668408832,268.6130331511713,-34.46674697584265,3.5372066701128047,6.077182,0.1371994,,,
4054397042386307712,262.9472862365532,-33.70330081687927,8.510064778563759,6.087261,1.3005304,4615.8413,11.0377,2.54
4039610019834152064,272.73063817572364,-33.80007212533464,1.0063388152641881,6.100771,-0.19595385,17363.2,28.3907,2.6849
4042746582857274112,272.4998620190201,-32.72030350927005,9.477916801716223,6.111277,1.198606,5023.63,8.4636,2.8482
4060664224334317440,265.8237917817594,-27.88398924247034,1.4673729357351508,6.2555532,0.7311964,,,
4050328471436843008,271.919135990535,-29.44238924298546,1.7573596849933102,6.2614927,4.126011,,,
4066770499563211136,267.1159847371387,-26.974969829278354,2.278837216433353,6.2767615,0.2518077,,,
4037386566821748224,270.4512189615702,-36.3779483594714,3.83874984619292,6.2789183,0.017420769,,,
4043614372419098880,268.30202141437655,-32.03236684118434,1.0625063463722835,6.3096495,1.5696092,,,
4040825358109531520,268.4395998569454,-34.786056363563546,3.5236726568376917,6.33157,0.08219862,,,
4043375469172364288,269.06700557021315,-32.47499978811575,0.6958641831564076,6.353544,0.7660918,5591.8438,59.1163,1.593
4040824258597614976,268.49225385478456,-34.83108100420826,3.4718305550614326,6.3840456,0.060359955,,,
4055691987886298880,268.07100749316504,-31.328229431629598,5.909121349479071,6.412743,1.681665,,,
4053746921812716928,264.0421632737825,-33.494621963666916,0.31694284329954814,6.4725623,3.6563945,4618.4927,875.8583,0.0045
4060032589289414016,264.8351854274233,-29.531035779814673,7.591521557213606,6.4858346,1.0909419,5039.272,7.9169,2.9176
4050546380931829376,272.9924287343367,-28.901567605742958,6.210454453374891,6.4896593,0.028508186,,,
4042188095305551744,271.0382587187799,-34.05311633159371,0.9696532998501161,6.5301967,1.5830379,,,
4040792716343899520,268.23239357848485,-35.01891801641652,3.5519631413904627,6.5342617,0.035911083,,,
4050060740361658368,272.2271486425255,-29.992948756331234,1.5874006817372397,6.571623,1.4429469,,,
4055974566725293184,267.3225842565037,-30.59763366416551,18.93895721155844,6.574089,0.48393536,6841.062,1.5687,4.1183
4040814740947685376,268.331615029129,-34.730840240716034,,6.5824842,-0.038865566,,,
4056221475795566464,269.1087765348195,-30.19743104452399,3.5488361412719303,6.6436605,1.8838553,,,
4041045054266593152,266.86763969540493,-35.701304191551,1.1339061999449969,6.6480813,2.9371629,,,
4043357258503604352,269.208471873633,-32.68890536446898,3.651980119807242,6.649078,0.15086842,,,
4055216900092525184,263.6629866171616,-31.872339279456646,3.6890326926537926,6.6715164,1.5262184,,,
4056340704108946176,267.8023494592684,-30.556879798099605,3.8691619289539467,6.687079,0.096625805,,,
4054222529305210240,265.00433162617213,-32.20109135843056,1.8408464076014048,6.7084928,0.0470438,,,
4044222883404239744,269.7737242411888,-30.253443544139525,1.4292730701590715,6.709757,1.2319417,,,
4040753580588599680,269.032842821499,-35.04892911559063,3.5509368830924677,6.7203956,0.089589596,9228.803,5.0197,3.4168
4054878491037831808,262.56522364593604,-32.121730326151564,2.5278297349277583,6.748385,1.8410769,,,
