source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff,radius,logg
2106630885454013184,283.83388403904866,43.946451132674866,10.440410406499382,2.3616831,2.4237096,,,
2123558588515416320,275.3859333049117,49.1218190294722,4.908845924800492,4.1651783,2.1585674,,,
2144423264761182848,283.3064312871982,50.70812285427164,11.196868691984571,4.6691937,1.0733986,5208.137,12.0263,2.7199
2131342100048643584,285.36007079270075,46.934403659992824,25.783190288852335,4.96545,0.26363277,7802.5654,1.8806,4.0459
2132364508422993024,285.0570410387764,50.53347810269267,5.105837487978336,5.350681,-0.2650919,15592.095,3.6179,4.0268
2145298574801618176,278.6282911156104,51.78213933652037,3.1701939424136785,5.525941,2.6180267,,,
2119559183688863488,282.28270393219475,47.51569384304369,3.6481903279577517,5.6287804,3.6228485,,,
2131831520161558272,283.69602266611844,48.858802557005475,18.206096385196126,5.7291913,0.6154332,6326.9224,2.7751,3.7875
2112037459002845696,275.99995423484376,43.907707273080234,2.380509306251212,5.7463493,2.2161455,4921.7236,86.3669,1.2986
2104983267278926336,283.36902468121826,42.902599921766885,2.545679108076406,5.9320345,1.9078798,,,
2145465876662014464,279.9701090409959,52.19618115277,5.9009990485691,5.9818826,-0.082446575,10497.554,3.4727,3.8603
2133597988670827776,286.290945167217,49.92318682647122,4.635171494160532,6.0254774,1.4662814,4535.202,24.6465,2.0906
2133883930413183744,284.74748806716804,50.809174546725515,7.4254850671376875,6.064316,1.1471658,4927.125,10.795,2.5864
2143787918839367808,282.0668584016869,48.76776864368171,16.377382582968973,6.089439,0.2912774,7802.6597,1.8559,3.9463
2123679844031370368,275.2797882124215,49.72556862363054,4.2835760960160165,6.099893,1.2385621,4863.6772,19.9529,2.3479
2117048856905564288,279.18992321178405,43.22176929673206,7.965449679765236,6.164902,0.34028625,7315.2266,3.8961,3.542
2119792142714410368,280.97672215299866,47.61603786123222,4.349985462200042,6.220064,1.5482249,4494.3096,24.7566,2.0376
2130848625488789632,288.06547433443654,47.37499226941011,2.1760445992006128,6.2745833,1.1545095,4782.27,44.594,1.7643
2118494512835636096,278.1578417016037,46.09258431431925,3.538655605806191,6.2865667,1.4362326,4735.7324,25.8281,2.1608
2105266735120562432,282.3361336015911,43.73456401707114,7.555435287530752,6.335905,0.99710417,5919.8145,6.2008,3.1244
2122097440640430336,274.1543301395563,48.10509827008627,4.961851684298073,6.388251,1.5653238,,,
2118465478856630016,278.08735321128535,45.77441997838652,2.0915487349641904,6.409397,1.6648889,,,
2122292466515372800,273.7342365611795,49.158651626390494,4.985919045916883,6.4657784,1.3742394,4778.2944,15.9931,2.4888
2119115290229197568,281.7461661007941,46.314852308210064,4.525471972907268,6.5006256,0.11028099,,,
2107502347198939008,282.7999812416259,46.738205539750254,1.7301991595835586,6.534681,2.825972,,,
