source_id,x,y,z,brightness,colour,dist_from_planet,stellar_radius,temperature,lifestage
5544561337563433472,-250.21752180595124,391.27223387677475,-340.31859166678106,6.9106661332642805,1.7067194,546.5802495205127,,,Unknown
5527782446519946880,-104.79850797530989,135.87089294058188,-146.61324348237034,6.727763121520021,-0.0989151,196.43973071507378,2.6593,12299.194,Hot Star
5525751408022984320,-299.62808870750393,336.50418633784506,-376.83908231428796,6.9294474631120435,-0.055692673,558.2183806293976,,,Unknown
5533576387461446400,-258.78565967475095,417.03275311194045,-437.83246493501633,6.9527545608628465,2.134696,628.4877809242078,,,Unknown
5543162140296730752,-35.35014940571605,52.305383883440186,-45.66877919872762,6.035650157317225,1.0551939,48.75329469675144,3.6404,5053.4478,Giant
5540283790649924864,-208.3127439041582,300.4069202768806,-296.86569979793467,6.919306619331173,-0.023250103,441.6492217768161,,,Unknown
5528282277630843264,-348.0094550571101,424.75600668570866,-472.1692501168556,6.976500064257365,0.94858027,694.9754860624869,,,Unknown
5526306627040615040,-202.99429871535963,282.10028054669255,-326.6841081303778,6.930538680493703,-0.11023331,447.7631532877123,,,Unknown
5527708637499446912,-150.71288414668516,206.32351832551234,-220.13520465566282,6.872553311016896,-0.2016697,307.98951254515777,3.3344,15316.034,Hot Star
5529291182637390848,-228.3706046268697,265.8972072144269,-267.818153958152,6.922005423876621,1.7322922,411.9448181287466,,,Unknown
5541532114312761728,-255.50513568157254,391.2637548176444,-347.89918690545056,6.968571638945686,1.8317089,553.3655193229896,,,Unknown
5527324946602623360,-600.1958595794675,879.0832879648493,-976.1106150883569,7.044639670018385,0.47905207,1414.997810392919,,,Unknown
5525075861206307456,-46.822380937333364,55.627497330682246,-66.36793571754701,6.327416892858049,0.21675825,69.2951610737441,,,Unknown
5541462673279047168,-632.7956179160201,955.477126809959,-862.0910833047548,7.049587682039114,-0.13544941,1404.8419254340115,,,Unknown
5529500880113877376,-23.18596557025545,28.533656500939436,-29.198184448991924,4.995395015015051,0.66319275,17.791277646955727,1.373,6140.284,Main Sequence
5533572406036716928,-298.4836915537145,478.92451414130323,-504.7807508329277,7.0221695083311735,-0.14500761,727.9184774340075,,,Unknown
5541606881098221952,-202.286841661413,298.7305284471203,-264.0735619947114,6.999559938676345,-0.18769503,417.88310411102356,,,Unknown
5528761935278955392,-244.4603033377904,282.36934142032055,-308.9753697866762,7.015887454051089,1.8128147,455.535400596643,47.2157,4227.0405,Giant
5537743094157581568,-412.54550710616815,730.9486868608265,-707.368433914985,7.097263995428558,1.1178474,1068.475893824173,45.1527,6074.2354,Other
5537914377452615040,-101.95520686659202,174.97876768285704,-162.39014745230577,6.903892254352895,1.3556619,230.39072991953162,,,Unknown
5529911513352359296,-327.88982877205655,397.42862656549653,-402.6716665072264,7.063725264015562,-0.24547243,624.7019878062529,,,Unknown
5540634569219975296,-93.80853692908317,149.25091031033335,-145.31195920280604,6.866071114447749,0.016343117,199.2100608493497,2.8071,9998.238,Hot Star
5537927571592901632,-321.6470553908402,538.5958047152878,-501.48430242570595,7.094481738710727,1.9390492,773.9228907057259,,,Unknown
5544588997155925248,-20.58413666073306,33.21657739099131,-28.7903494317933,5.198918133315681,0.6799011,19.474010260149257,1.3479,6117.9087,Main Sequence
5520195021711717888,-135.42079135134333,192.37065387294427,-229.21585072839707,6.99398865427443,-0.13498354,299.284204738037,2.9624,13518.129,Hot Star
5525655819231300352,-474.7200780699663,537.5657607666208,-615.029034817315,7.130857838818618,-0.038841724,915.6005265925486,7.3541,19715.094,Hot Star
5525081496202448000,-295.05443061004274,349.42574802007914,-416.737357910881,7.094867162245398,1.4598804,589.5470347323401,,,Unknown
5526398986013968512,-122.67473930515443,164.76890779752893,-188.3937662154479,6.967400296353633,0.22789574,249.4978271376744,,,Unknown
5541004520525851520,-157.1288591160891,247.4429561119035,-230.45053552758924,7.036633407071432,5.2969966,343.6212759696348,,,Unknown
5538202518218807680,-68.73434620253416,120.10422078065596,-108.3129599818611,6.829121042559027,0.3312416,146.56985926733768,3.3484,7435.415,Other
5533674282658939392,-226.51421968225765,356.02751631480834,-370.4044791357497,7.111062715999333,1.7886863,532.2420340759857,,,Unknown
5537795389680033152,-241.39808423131203,421.8171131434023,-399.4987305388887,7.12447852320394,-0.09531784,599.9389078296667,,,Unknown
5528645185188257408,-361.84930419543775,438.2212745929565,-469.0794089962331,7.152860022060229,2.6185722,707.6632407091186,,,Unknown
5542118669402668800,-294.1771810121943,394.15638164841425,-366.3440820432259,7.138463667947944,1.7153721,584.048218605942,,,Unknown
5525249274804540288,-463.4906944198212,530.0384255455102,-618.0753479423755,7.17930231187156,0.5771332,907.724823340692,,,Unknown
