source_id,x,y,z,brightness,colour,dist_from_planet,stellar_radius,temperature,lifestage
3381453113926092416,-222.8533955771936,1110.435557113932,520.2675492901856,6.0589216233191046,1.7921362,1102.7661965904422,140.0388,4274.1885,Giant
3377385608098411904,-28.979681746532798,258.9382688223569,112.97954146561148,4.806132332108771,1.2660408,140.97914016701444,29.9322,4880.249,Giant
3381838527110322560,-69.10999670581812,260.34979941992435,130.8792669650081,4.967605159486219,-0.14190292,156.67563891029792,4.3682,13036.77,Hot Star
3382414258887691008,-156.4550649189127,938.0955338040068,415.5926141844955,6.092846411008529,1.0788379,894.3338561769887,31.4551,5420.928,Giant
3432423999088061568,-5.1808783893004025,40.8084179424403,20.930090671321302,8.072688985973585,0.70409393,97.57837389508697,1.9018,6008.3496,Other
3383103824477337984,-24.717961130701546,149.89876905936995,69.52651585987454,2.233166764485083,0.13580227,23.585546687434327,3.4015,10090.118,Hot Star
3383238858248946560,-73.95514129901485,408.97370139087,196.66615010894787,5.735842811371855,2.4601665,316.14256625507113,,,Unknown
3380890541928460800,-46.56302994528526,183.3563462412321,86.78220017032154,4.094067818934836,1.0854168,65.61695176583409,11.8126,5057.086,Giant
3372051666735060352,-81.10299029309623,460.1146778673956,174.55536998565327,5.87669252303806,2.8998299,355.86620254104736,,,Unknown
3384743230673649664,-66.95740183237523,359.52607766241726,174.18684635473423,5.66139158369992,1.990149,261.4327769298901,,,Unknown
3385342601948889088,-24.064930664365846,110.44166190331943,58.06662103667804,2.384550855507695,0.17703533,17.79200614324105,2.3788,10097.077,Hot Star
3378655578387428736,-29.469528377289134,141.00784865725524,58.77004625301603,1.6632926307455271,1.2616348,15.382220626017014,11.2064,4525.6963,Giant
3434723696377799552,-31.71744846833168,174.06088633719114,100.97255043051747,4.096355167006949,1.3463187,61.38516530791248,13.6628,4823.8887,Giant
3383085648176405248,-12.436254856373347,73.69366655476081,33.98065462915029,6.0866229389846405,0.34263563,61.586399698805636,1.9749,7392.2974,Other
3380479015342121600,-6.699051304940063,27.525983129049674,12.758583200856794,9.512353054177158,0.72929716,112.66131605739444,1.1544,5934.8613,Main Sequence
3381992596178514176,-24.44704377767793,105.95559181117403,52.246342079778564,3.2145871405244093,0.20560694,23.89173912550805,2.2158,10409.316,Hot Star
3379499247403178240,-18.95261110923662,95.41439188905919,40.96680429063886,4.559678198787084,0.21295643,38.6089298242859,2.1169,8103.499,Hot Star
3379824874645266048,-37.663788711891605,187.68457130410974,83.81614089886254,4.236432144306152,1.4506421,65.67732720610792,15.824,4738.338,Giant
3379571471573463808,-41.87949346215008,192.30647667029456,84.3622549086816,4.3911523099224485,0.034578323,71.1383427642463,3.3365,9627.47,Hot Star
3372895992884281856,-117.68562316356262,720.3919508263722,281.91905037635024,6.375666240472105,4.2241006,639.3591890424566,,,Unknown
3434294646324266880,-20.670209873410588,155.08733804515185,83.93488506506066,3.3177733971866585,0.22153997,35.213170383802165,3.1474,10069.058,Hot Star
3381634224106876672,-6.838962565259522,30.219351234346544,14.951010667572955,9.356607153720946,0.741251,109.29490210893503,1.2286,5861.2705,Main Sequence
3379339852578469632,-75.0678348298389,452.8812490449779,192.18296988599982,6.110405246279022,1.6429262,354.2557107257869,47.5078,4026.8257,Giant
3377585032019982976,-23.476250482643003,245.83466026876633,108.71587294410217,5.243106582893635,1.4695888,127.0711871003081,19.3524,4728.8843,Giant
3381841963084132224,-127.23232372808954,478.9851777250246,242.1925307510855,6.24674170532715,3.8933134,408.5607080220412,,,Unknown
3434074194242876800,-67.34529959971381,463.9846277675502,247.45804045361814,6.246323882104865,1.685945,386.7219693436504,,,Unknown
3425823699505718912,-17.725629456958274,204.00502401082431,95.54607066902814,4.774107664890611,1.6019917,83.51541896279228,19.0728,4486.36,Giant
3435154945453409408,-114.77095800132578,933.1675721311499,526.3604147351595,6.631040509790903,1.7524271,934.381876601501,91.7724,4282.484,Giant
3376477239695710592,-32.65404558479903,245.022566440348,102.61589800546379,5.310838299948906,0.04706812,124.60667626768691,3.8731,9108.491,Hot Star
3382371476715454464,-54.438606648273236,336.99160633773744,145.58866434228884,5.912566184994516,-0.10751772,227.6776903486831,4.9413,12273.374,Hot Star
3385944618922660736,,,,,0.8151345,,,,Unknown
3378026245420128768,-33.305611174751725,169.36513473419447,65.19932140766953,3.8884879592819286,0.010910511,43.185719196944646,2.6206,10046.452,Hot Star
3432036696117259776,-31.987767581974413,355.10331839091754,170.88660842129832,6.086211515768493,1.6230645,252.35781499435146,34.4532,4114.729,Giant
3378123861436589952,-9.089506872116345,45.78273594246611,17.787265883118387,8.442257560786606,0.7164993,93.96643559089999,1.5704,5949.89,Giant
3431831534119765120,-45.00669837993289,499.22421356178046,235.75226496477654,6.424591371109563,0.06575394,410.8164873723864,,,Unknown
